agency_id,agency_name,agency_url,agency_timezone,agency_lang,agency_phone,agency_fare_url,agency_email,route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,ident,service_id,trip_id,direction_id,trip_headsign,block_id,shape_id,wheelchair_accessible,bikes_allowed
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,0,224,15854_0_0,0,Залізничний вокзал (191),15854,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,1,224,15854_0_1,1,Кавалерідзе (426),15854,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,2,224,15854_1_0,0,Залізничний вокзал (191),15854,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,3,224,15854_1_1,1,Кавалерідзе (426),15854,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,4,224,15854_2_0,0,Залізничний вокзал (191),15854,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,5,224,15854_2_1,1,Кавалерідзе (426),15854,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,6,224,15854_3_0,0,Залізничний вокзал (191),15854,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,7,224,15854_3_1,1,Кавалерідзе (426),15854,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,8,224,15854_4_0,0,Залізничний вокзал (191),15854,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,9,224,15854_4_1,1,Кавалерідзе (426),15854,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,10,224,15854_5_0,0,Залізничний вокзал (191),15854,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,11,224,15854_5_1,1,Кавалерідзе (426),15854,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,12,224,15854_6_0,0,Залізничний вокзал (191),15854,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,13,224,15855_0_0,0,Залізничний вокзал (191),15855,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,14,224,15855_0_1,1,Кавалерідзе (426),15855,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,15,224,15855_1_0,0,Залізничний вокзал (191),15855,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,16,224,15855_1_1,1,Кавалерідзе (426),15855,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,17,224,15855_2_0,0,Залізничний вокзал (191),15855,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,18,224,15855_2_1,1,Кавалерідзе (426),15855,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,19,224,15855_3_0,0,Залізничний вокзал (191),15855,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,20,224,15855_3_1,1,Кавалерідзе (426),15855,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,21,224,15855_4_0,0,Залізничний вокзал (191),15855,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,22,224,15855_4_1,1,Кавалерідзе (426),15855,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,23,224,15855_5_0,0,Залізничний вокзал (191),15855,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,24,224,15855_5_1,1,Кавалерідзе (426),15855,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,25,224,15855_6_0,0,Залізничний вокзал (191),15855,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,26,224,15856_0_0,0,Залізничний вокзал (191),15856,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,27,224,15856_0_1,1,Кавалерідзе (426),15856,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,28,224,15856_1_0,0,Залізничний вокзал (191),15856,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,29,224,15856_1_1,1,Кавалерідзе (426),15856,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,30,224,15856_2_0,0,Залізничний вокзал (191),15856,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,31,224,15856_2_1,1,Кавалерідзе (426),15856,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,32,224,15856_3_0,0,Залізничний вокзал (191),15856,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,33,224,15856_3_1,1,Кавалерідзе (426),15856,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,34,224,15856_4_0,0,Залізничний вокзал (191),15856,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,35,224,15856_4_1,1,Кавалерідзе (426),15856,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,36,224,15856_5_0,0,Залізничний вокзал (191),15856,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,37,224,15856_5_1,1,Кавалерідзе (426),15856,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,38,224,15856_6_0,0,Залізничний вокзал (191),15856,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,39,224,15857_0_0,0,Залізничний вокзал (191),15857,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,40,224,15857_0_1,1,Кавалерідзе (426),15857,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,41,224,15857_1_0,0,Залізничний вокзал (191),15857,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,42,224,15857_1_1,1,Кавалерідзе (426),15857,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,43,224,15857_2_0,0,Залізничний вокзал (191),15857,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,44,224,15857_2_1,1,Кавалерідзе (426),15857,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,45,224,15857_3_0,0,Залізничний вокзал (191),15857,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,46,224,15857_3_1,1,Кавалерідзе (426),15857,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,47,224,15857_4_0,0,Залізничний вокзал (191),15857,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,48,224,15857_4_1,1,Кавалерідзе (426),15857,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,49,224,15857_5_0,0,Залізничний вокзал (191),15857,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,50,224,15857_5_1,1,Кавалерідзе (426),15857,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,51,224,15857_6_0,0,Залізничний вокзал (191),15857,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,52,224,15858_0_0,0,Залізничний вокзал (191),15858,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,53,224,15858_0_1,1,Кавалерідзе (426),15858,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,54,224,15858_1_0,0,Залізничний вокзал (191),15858,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,55,224,15858_1_1,1,Кавалерідзе (426),15858,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,56,224,15858_2_0,0,Залізничний вокзал (191),15858,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,57,224,15858_2_1,1,Кавалерідзе (426),15858,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,58,224,15858_3_0,0,Залізничний вокзал (191),15858,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,59,224,15858_3_1,1,Кавалерідзе (426),15858,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,60,224,15858_4_0,0,Залізничний вокзал (191),15858,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,61,224,15858_4_1,1,Кавалерідзе (426),15858,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,62,224,15858_5_0,0,Залізничний вокзал (191),15858,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,63,224,15858_5_1,1,Кавалерідзе (426),15858,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,64,224,15858_6_0,0,Залізничний вокзал (191),15858,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,65,224,15859_0_0,0,Залізничний вокзал (191),15859,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,66,224,15859_0_1,1,Кавалерідзе (426),15859,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,67,224,15859_1_0,0,Залізничний вокзал (191),15859,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,68,224,15859_1_1,1,Кавалерідзе (426),15859,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,69,224,15859_2_0,0,Залізничний вокзал (191),15859,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,70,224,15859_2_1,1,Кавалерідзе (426),15859,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,71,224,15859_3_0,0,Залізничний вокзал (191),15859,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,72,224,15859_3_1,1,Кавалерідзе (426),15859,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,73,224,15859_4_0,0,Залізничний вокзал (191),15859,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,74,224,15859_4_1,1,Кавалерідзе (426),15859,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,75,224,15859_5_0,0,Залізничний вокзал (191),15859,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,76,224,15859_5_1,1,Кавалерідзе (426),15859,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,77,224,15860_0_1,1,Кавалерідзе (426),15860,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,78,224,15860_1_0,0,Залізничний вокзал (191),15860,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,79,224,15860_1_1,1,Кавалерідзе (426),15860,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,80,224,15860_2_0,0,Залізничний вокзал (191),15860,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,81,224,15860_2_1,1,Кавалерідзе (426),15860,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,82,224,15860_3_0,0,Залізничний вокзал (191),15860,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,83,224,15860_3_1,1,Кавалерідзе (426),15860,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,84,224,15860_4_0,0,Залізничний вокзал (191),15860,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,85,224,15860_4_1,1,Кавалерідзе (426),15860,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,86,224,15860_5_0,0,Залізничний вокзал (191),15860,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,87,224,15860_5_1,1,Кавалерідзе (426),15860,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,88,224,15860_6_0,0,Залізничний вокзал (191),15860,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,89,224,15860_6_1,1,Кавалерідзе (426),15860,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,90,224,15861_0_1,1,Кавалерідзе (426),15861,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,91,224,15861_1_0,0,Залізничний вокзал (191),15861,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,92,224,15861_1_1,1,Кавалерідзе (426),15861,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,93,224,15861_2_0,0,Залізничний вокзал (191),15861,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,94,224,15861_2_1,1,Кавалерідзе (426),15861,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,95,224,15861_3_0,0,Залізничний вокзал (191),15861,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,96,224,15861_3_1,1,Кавалерідзе (426),15861,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,97,224,15861_4_0,0,Залізничний вокзал (191),15861,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,98,224,15861_4_1,1,Кавалерідзе (426),15861,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,99,224,15861_5_0,0,Залізничний вокзал (191),15861,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,100,224,15861_5_1,1,Кавалерідзе (426),15861,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,101,224,15861_6_0,0,Залізничний вокзал (191),15861,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,102,224,15861_6_1,1,Кавалерідзе (426),15861,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,103,224,15862_0_1,1,Кавалерідзе (426),15862,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,104,224,15862_1_0,0,Залізничний вокзал (191),15862,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,105,224,15862_1_1,1,Кавалерідзе (426),15862,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,106,224,15862_2_0,0,Залізничний вокзал (191),15862,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,107,224,15862_2_1,1,Кавалерідзе (426),15862,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,108,224,15862_3_0,0,Залізничний вокзал (191),15862,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,109,224,15862_3_1,1,Кавалерідзе (426),15862,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,110,224,15862_4_0,0,Залізничний вокзал (191),15862,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,111,224,15862_4_1,1,Кавалерідзе (426),15862,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,112,224,15862_5_0,0,Залізничний вокзал (191),15862,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,113,224,15862_5_1,1,Кавалерідзе (426),15862,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,114,224,15862_6_0,0,Залізничний вокзал (191),15862,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,115,224,15862_6_1,1,Кавалерідзе (426),15862,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,116,224,15863_0_1,1,Кавалерідзе (426),15863,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,117,224,15863_1_0,0,Залізничний вокзал (191),15863,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,118,224,15863_1_1,1,Кавалерідзе (426),15863,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,119,224,15863_2_0,0,Залізничний вокзал (191),15863,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,120,224,15863_2_1,1,Кавалерідзе (426),15863,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,121,224,15863_3_0,0,Залізничний вокзал (191),15863,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,122,224,15863_3_1,1,Кавалерідзе (426),15863,134.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,123,224,15863_4_0,0,Залізничний вокзал (191),15863,133.0,0,0
52,АТП-1,https://atp1.lviv.ua/,Europe/Kiev,uk,,,,112,А16,вул. Сихівська - Залізничний вокзал,,3,,556b2f,556b2f,124,224,15863_4_1,1,Кавалерідзе (426),15863,134.0,0,0
